appid,publisher_id
962950,16600
1042150,5185
3030490,2656
2605350,12822
1305260,40167
1305260,40984
1156640,31794
3196290,22500
986930,7343
1154640,13728
220960,796
1957670,27391
2904930,3070
1009390,7554
715990,32174
406120,19230
1255680,39108
1411550,18546
437710,22294
668970,16594
397850,20773
2376190,30525
773490,49756
733840,40380
1464850,32835
1739150,20507
1142280,25600
819160,9782
1343700,24457
2128020,37670
454480,34667
2234920,30087
2376070,16851
506960,10048
560180,7985
438360,36535
1890340,3679
622480,46953
2216510,14595
410370,32283
1650390,48330
2617470,49442
1307460,12179
1914460,27422
920820,42231
2835670,16712
2568930,46130
2559350,18684
1212440,14375
2719970,38038
878620,42027
1202630,34967
1888620,32078
1605930,15229
2685670,25664
791140,36203
2915300,9756
946170,16432
3264710,23528
945500,27628
3210520,9285
2526080,44008
582290,47726
582290,26002
1043560,15
1566460,32135
977540,18864
2602120,36387
1488070,38695
1142750,5185
1478210,44230
434790,41347
547140,5853
1984490,35874
871330,31347
2250520,27234
1283330,48945
1380360,2046
1528300,26917
721380,34734
1851790,39304
2015460,22628
2115050,23495
417020,15343
834420,31468
2870010,48389
2870010,18061
1776260,32078
1579010,45088
1135860,41606
3457790,36518
2218850,37850
856640,19049
1375810,40154
3282550,43277
841110,37064
1606490,40487
3237090,10074
1635120,8848
611730,12893
2193370,29300
1655020,2639
2119850,33068
2419220,46145
1137680,30669
1137680,5179
1175050,22661
835770,34382
1194330,43769
645200,48007
1753890,20422
518190,39578
1012860,5185
1865750,19699
1590180,2353
1849260,7384
586160,47332
632520,32237
750610,8486
1162820,34592
491110,5315
2290610,17784
1242830,365
1622830,27990
2651860,17463
2264550,22164
556770,5156
1029040,35854
1172410,21161
2719730,7983
2677680,27976
1653060,44106
3405220,3959
2133890,31123
424750,43764
1031640,27251
1356860,18747
1522070,46009
658870,34465
1737450,24027
911950,43719
910380,10385
2452720,46648
1003230,47448
1776600,16460
2199810,18098
2199810,43580
2469490,37000
563170,363
1439310,16079
2315580,20297
562310,4937
950310,20710
1397830,2159
1283660,21144
853610,9299
2849700,19465
505110,32479
2262330,18388
1281580,15375
2296750,1311
990230,17552
880840,8066
1259330,14940
2192530,3345
2208520,5258
1941180,23631
403460,16550
1936250,11597
1376790,21947
773510,7337
1160040,13548
983520,29017
685800,29508
1475350,17556
873830,10683
751950,15234
2929670,22316
1858270,32078
1363250,23970
2050460,12287
1243150,10192
1318820,10512
1437430,23952
2162050,26815
1236620,26478
697870,9067
678150,40057
897270,47035
305720,5315
886010,2229
827880,11490
827880,12207
953170,35622
510280,18944
979500,7389
1607340,30587
571230,23839
1243100,20517
972180,45324
364130,20407
910660,34721
2257790,47023
703050,21729
3171500,30892
3007710,14446
322580,21355
2639980,16913
1544140,1708
2873100,44829
785030,46471
664210,32974
2701610,39807
1887360,20426
1898570,45975
3107820,11295
2869020,45976
2437950,34345
678830,26173
2602790,23923
1385500,41314
1951850,31857
2369610,14703
1375290,20656
384040,24636
3168120,44424
1962170,16851
904050,19866
1483110,16485
785990,18093
2496550,5548
2133300,6805
1493560,3792
1390880,16851
2764050,35449
1943810,28855
957770,33964
679570,21649
679570,8897
1350440,43370
2462090,43055
878770,29398
1740130,24907
600520,31277
2212520,42060
630280,42010
1942380,30576
1167710,36810
1447730,48260
1584860,32872
701740,42555
1388510,29668
1247830,22064
1247830,19160
2630140,33288
1418990,43707
2308580,8995
2308580,49134
2293540,30289
999430,29201
1443260,34765
2902830,26363
2015200,30574
1482530,24750
1376290,28437
1188580,8465
746110,1368
2001910,30586
1130400,34557
1124430,3443
2892090,31777
2648560,27576
1349130,3956
925830,17366
2821830,6986
2339180,15185
1215120,21547
1931870,26270
1000750,9349
2729380,17549
1417690,35674
1778770,16851
1396610,30620
890480,28164
2132530,21885
924460,37061
2314240,16252
689020,46212
1016850,16851
3476790,17137
1346330,23535
1633210,12287
736280,46160
2607050,26770
3072990,12845
889790,37735
1234850,543
2755240,36974
810340,36056
1053330,807
702940,37698
477910,35992
906660,36738
844060,31940
711550,7506
3245380,5589
2986340,34346
2135890,20960
2455860,1002
371380,36581
2390730,14309
867640,32537
507340,12430
1049310,18708
2776790,33983
1481840,27827
1190410,19681
918620,11568
1785270,29519
2685300,30700
1062120,3107
1958540,5542
347240,3300
347240,27923
1204880,37877
1563460,736
2391640,4285
751670,5204
1645950,8567
599670,34697
3125550,39242
1124810,20170
1027720,45544
1979470,11691
2348850,9534
1980710,43024
2309010,25704
2173750,21963
3150960,12485
3150960,15281
2541400,27561
2636510,41185
1033710,45806
1145180,46805
1758320,10325
1878850,42786
3365970,49446
1565840,8124
886390,46513
1286570,41843
1346860,8341
1127180,35285
3004600,17259
733020,15492
2535920,40844
1302550,20595
310830,32894
2162980,34567
1204580,11890
3104860,18038
2465240,1792
875080,11418
1847460,42210
822810,31371
895820,31519
2117410,24724
2804020,34370
1332380,31283
2289550,20288
2831320,47859
530290,20412
1666810,8848
2727350,24416
1556930,44446
546610,5296
3172530,10951
2222170,23495
2603560,6428
2577520,17306
712210,13888
2406640,35282
1310740,8650
1390420,25735
2829890,23047
905790,6851
1857980,46510
2201000,32521
1440020,16851
2328770,48255
2414500,28990
1008820,29364
841340,38877
2599560,38095
669410,38164
412760,34203
1916150,17173
688120,8294
1925930,13412
2193080,46835
2918570,8110
862850,9920
926250,17513
951450,23697
996280,30568
1845370,36810
629780,27140
343020,41058
1882200,4955
2419020,28989
1754380,30574
620640,18162
2889870,5838
2521250,18132
1850490,22629
1906800,9628
1060000,16695
3172800,12485
3172800,15281
377100,8391
1476420,35362
1125490,43208
600640,41155
1653880,18851
586990,35840
2945410,22543
843560,48127
968170,45946
1845760,33664
694520,24644
2565190,27422
1043200,16363
578190,19298
2200450,48620
2686980,46013
3346950,21499
1379470,14649
1379470,40053
1282370,5185
2458700,25473
1124950,23534
1751110,37697
827900,34821
2567800,44880
1150310,9129
743660,13226
2311550,5482
2311550,5481
1179410,12425
798480,12361
1380480,9918
1639180,40312
715240,1709
715240,11602
2929890,8931
1008610,16851
2338260,8703
2377210,16278
1383410,10903
877610,2882
1167490,23775
1922210,38704
1181160,9195
1002440,5292
1370180,6924
2284860,40933
655630,4856
1470030,9578
3319710,7911
1969420,44932
2712470,6365
1946260,5580
602160,41216
2662330,26159
3006550,14866
2194570,33319
288420,37482
3150030,5977
2670770,16851
2052660,38628
1200150,27496
2391950,40282
888900,31685
3193390,26063
1299890,4141
2989500,45354
1970440,32567
341260,3090
1043250,37964
1473170,38276
3193640,49821
1433830,11187
2730580,7304
1243010,12394
2952470,47465
2811760,19510
2886950,11335
746900,2992
1496990,17074
2544030,23530
707320,2229
2848150,11914
1414490,47673
2678960,47855
816280,15120
2196230,15589
1052100,18942
1052100,18121
1052100,12866
1012280,21036
1202140,10542
2890500,20968
3423800,32644
596530,29055
1350280,43165
1509460,31617
821920,15810
2904830,47093
2904830,25881
1853560,5187
798170,4031
768310,30568
1202400,48010
1555800,8721
453220,6264
1501390,18581
1501390,31201
1512570,39704
1206770,35076
1164970,39607
668960,37825
380210,36818
2002700,40783
2772890,112
2540690,30637
710360,8465
1120750,38225
1584440,30682
1592990,20596
1890280,1256
1013630,42809
1624220,47077
2641420,5480
796110,11319
1119530,29046
3420840,2770
878660,13706
2764500,31551
1210570,5438
1210570,25060
955540,24496
1125620,33679
870750,8339
1538340,7807
2988460,35869
1429130,7794
620310,20339
620310,24741
433570,26048
2254110,4840
1335500,29737
2286280,27420
1756320,37488
2497500,26146
1265460,44940
1849230,48720
1849230,49638
2812240,17506
1935430,28308
3419390,41120
632750,29294
2202900,25171
2420040,29746
38160,27754
1180940,30786
409610,722
990950,8066
809460,28850
969200,6771
393320,18952
1013600,33850
773710,32335
1206900,2507
869640,20306
2470710,20134
1770540,42975
966160,34674
2374410,9052
2491080,5072
3078650,44699
2583950,21950
1411770,4278
2196950,14914
976830,5847
951490,47294
1243260,20721
1131880,3961
2796510,4390
1369980,28726
906190,15718
428930,23621
1782750,4968
565540,10571
841020,40495
1464410,17945
792810,22475
2803900,701
2125100,7149
959020,12718
638020,3007
1192500,5185
1756840,22133
1253940,21626
2368310,24726
2620610,16511
723880,28431
2002200,23222
2949820,22225
853260,37601
2191610,24698
1926810,11925
2207980,8519
2384890,5259
2417660,29492
2652930,32229
1411660,30743
3028390,46108
1956680,15543
909460,37416
1350480,38079
1376030,8202
589270,16478
2768050,2193
920640,12143
666810,23838
2054150,24996
2377120,15169
3151160,2996
1306760,16084
1351350,37284
730710,26733
1262260,27251
1523680,10143
747640,10449
1342270,8318
2528710,48162
1634410,8098
392720,30634
2405020,42181
1232230,13905
2704270,34650
514640,35161
2339490,18400
578610,32652
3096440,46144
2400760,15348
1480740,10932
1452950,11042
1944050,14569
1376950,25203
933210,47269
3143750,24077
428590,31487
428590,22853
932820,5025
925160,32271
2863530,12708
2631220,21751
1844990,11012
2701670,16851
1580420,34250
3244200,67
1039560,16851
1786710,36531
1385350,8066
2533260,11583
2008560,28638
1058590,20309
1968950,8758
2827860,22648
1117840,30744
3102100,25731
2198740,11006
1021640,29077
3179900,25906
1599390,9941
348930,31072
602550,24933
2144130,36455
2206000,4104
2593680,4430
613020,14117
1227390,44410
1119770,18796
496850,35156
1503180,25221
2184880,40568
1125130,37653
930010,28008
2498730,3273
797020,34208
652270,33595
2618420,3784
1919920,26694
3283630,17679
975550,37541
3199400,42730
606300,13888
314350,43186
2346560,42430
1973280,41055
982850,43358
3170800,44979
694760,10067
501640,21649
501640,8897
2130440,38128
1328830,30709
664570,47042
940190,10954
371410,31071
858170,36575
2479950,6358
1219450,3222
2619200,26327
2568730,14619
2990560,31992
2160250,19007
2343860,35281
639190,39745
1203600,25018
2590050,39165
1737280,45307
2540820,32337
1995940,46741
2976190,5689
3070490,45097
1538480,28566
2557660,39332
2276590,31248
2230560,13862
2851420,8815
974850,2411
373120,31736
2157540,26146
534880,44298
1765960,40274
1226890,11746
1784580,25964
1006120,26342
1377900,46424
1119890,16851
1301100,23497
1560850,25439
1527080,47151
1537970,10955
762110,39094
1746150,37752
696410,2952
959930,43996
2365600,44049
1608200,16851
3203550,35198
1052030,25254
1497790,5569
808990,10985
2702680,24745
2850690,9921
1374400,28367
1504660,27188
713450,45387
1330100,11109
1274440,32320
2212830,36511
1902240,41632
2889190,977
859820,1183
903180,26350
1349640,37470
535680,17679
2480850,8516
512070,5784
2864370,40924
572130,28761
572130,17854
1908080,14946
1061220,31447
2888530,22948
2210210,10542
2343680,5482
2343680,5481
1350390,15580
3020970,6966
455770,23739
1388720,2421
924280,33661
2475510,33047
489740,2114
369060,24297
2471340,23469
1300950,8283
1047850,16574
733510,34734
961450,35346
1287420,17874
1207030,1540
812940,31183
2501980,42346
781260,45371
814580,45371
914420,35875
2913500,26059
418430,26018
2438440,4022
2438440,31107
840180,37702
568180,38674
1580770,48351
564420,7089
625080,37940
803110,6321
1351380,13581
2000220,14838
1519820,26112
2877020,17054
2010690,9258
2874860,37375
996160,4761
341080,6112
2314440,32508
366700,11196
354040,14487
712060,18307
681410,23973
359090,31552
2576020,26599
823160,9004
288270,34080
280500,22540
964080,415
3193520,44507
451100,31201
2075240,29519
703060,46122
3145640,43874
685230,44537
983050,40610
983050,37597
1435700,25599
821680,25854
1352750,38256
501630,21649
501630,8897
1053760,2969
301420,15223
370310,11196
715470,25536
246800,7121
444570,41851
652550,17229
363270,11838
746470,2006
1571090,22129
449520,32550
2294630,37541
2367970,28749
857240,1473
823180,6851
1403840,26600
1261060,415
1593790,46496
983990,31765
1310120,31009
397730,33523
2324090,12622
405530,36902
1297660,45006
364970,2151
770350,45661
1316530,33747
454670,11196
1202100,42892
1355640,5882
754010,24059
703480,42882
2654160,45425
576670,193
2201210,32579
984510,30172
2445540,1948
1167550,5533
1148570,17731
1443900,11735
2679650,44263
566380,32358
434070,37143
257650,37004
263120,47280
346200,11395
1919150,10669
1874950,8484
365280,32115
767240,40954
668600,45102
764410,5943
455160,22038
1057220,48800
389980,31213
2686500,8184
334480,26743
941490,35415
3007910,27008
349650,4049
751320,28173
751320,32306
2138180,44031
542690,12300
1061820,44357
891420,25930
2171300,26599
375550,33562
264420,20573
465050,5112
1221300,14663
1403800,26600
776720,29374
498740,30812
253670,1148
3025220,49318
1126440,1098
446060,47198
942520,46569
2471690,14093
1614850,38880
2283360,17455
999200,31765
1412820,10668
1412820,16503
1152420,24805
1470020,4724
783330,22475
825610,45661
2552330,5500
1975320,32808
347630,131
426560,32716
580590,40378
779260,33705
1529240,32951
205270,41718
333490,27428
284200,39863
452920,12757
1951950,22403
1287150,46524
784100,32127
756190,22737
919690,7700
1440450,8556
2947590,16800
390620,33216
1560330,42175
498040,12300
517170,41515
972390,28346
544420,44414
763860,17367
793190,38958
1370800,13911
296650,46781
554820,26997
1154430,7661
55020,5186
1497120,26600
722680,32215
847890,49489
836260,47313
532800,25925
334490,26743
415000,14903
1937160,44345
1248360,14187
324390,40313
542710,12300
542730,12300
326130,23921
441510,5035
668660,14235
1021220,24425
2137770,20973
1444770,19334
1495870,39285
1006850,44357
355500,22551
973390,24265
241790,6606
428800,34080
1415950,20479
498990,7690
1620380,47885
1121930,21593
2109340,30854
691190,32579
715290,43090
513820,11357
2349250,18637
958210,27642
511720,23970
457670,43152
1000860,35772
435140,32550
331570,13762
774411,17113
1252160,33506
504010,40003
437090,20792
456690,1708
3092750,19637
332810,26743
2666410,44464
2412190,11321
2603950,45517
1624990,15793
994290,20125
850500,41688
1038240,32579
592350,10527
2550090,4613
1001870,37829
1242710,36154
2242470,7275
458360,46128
839230,16124
721350,4310
2331610,44357
2176880,8042
2176880,29237
650460,12107
791960,28825
1955440,39757
1479460,27188
976330,48151
1309140,1428
2222710,35495
1611060,28409
452650,7716
3115150,723
797060,29277
1030530,16851
305280,6606
1394240,45278
738100,42870
677310,46146
2696080,22355
1313700,43344
1513510,10999
767170,22737
375620,19567
1386180,40954
2299080,38669
584200,42370
1210470,5735
1329250,33180
339690,10646
393170,31036
780760,29844
1393780,46784
1153510,38958
796340,17875
1774080,28382
1018860,39516
1446470,34000
2480010,20313
911310,22012
1968640,4266
2606190,41218
670460,23970
1568050,22507
1863910,6265
650740,22077
648810,27846
679560,21649
679560,8897
547280,27260
1061690,27642
2628680,22971
102400,25621
1849190,23615
443530,33237
783710,16723
493430,27261
3276060,26599
2216250,40282
2916460,20922
384940,8800
486500,15487
1500130,14730
1294770,31638
972960,6357
2142250,13873
1902830,36575
713170,14264
795950,6357
1222360,8923
984600,24644
3115390,45348
2301330,7335
1376590,8998
795960,6357
600310,30643
824420,41144
960660,7220
392600,27529
890800,12912
828230,45661
401420,11196
801280,45661
2135980,44801
804970,45661
1029220,23460
631490,7211
1318030,34901
2422830,30055
2375190,35799
601780,10283
1519560,29343
428410,9522
1027220,37541
330670,44385
954350,48635
1384020,38736
424320,5035
2601750,35367
527350,13704
2867440,44923
1877100,38595
1953110,29813
434490,18235
843590,26575
593090,14799
1128370,2598
758920,40495
2461110,38926
556750,33648
305860,30939
724070,29705
1527140,1772
940140,36461
1324560,34302
449180,3576
948220,24696
942020,37368
1001230,7018
336020,19333
668230,46189
3144950,39323
794480,6357
3099750,25837
2988410,7855
2988410,47991
1380060,39291
3192760,300
2325770,27973
1045070,48275
1045070,21064
3034460,1606
1127330,28632
1309460,5704
261900,21544
2520820,15400
3152290,14074
527210,14808
788760,10543
305880,35964
703300,3427
368470,3575
954880,29049
275030,31823
275030,12195
531980,37371
394480,25967
2199340,13261
2199340,10249
2199340,8320
2899310,14387
1380400,19340
1470670,40198
679430,9141
2380550,19194
463920,15612
668830,29509
645940,2584
681800,36708
1081730,25320
617360,44327
1631280,20003
1039040,45277
2762290,6387
363920,27442
2350090,8371
682810,22837
824580,34821
525100,34498
1221050,41843
675530,10999
1049140,3370
575880,11745
1576600,25450
2702020,40282
3029960,35739
910370,28008
2323540,35845
2563980,17071
586170,47332
2949260,26593
501620,21649
501620,8897
2296360,37541
865770,6582
335900,27145
2288770,39807
806970,12481
995660,44357
1229740,1844
1229740,5836
2604240,10381
2779170,29279
589850,23740
260990,26138
811360,45661
495450,37584
1252010,23970
780100,36623
395760,9955
314500,30632
850290,17361
1980390,6402
1422050,47914
413730,2500
329790,2500
533970,16193
1119570,26676
241660,28933
2718190,1401
1440360,33868
744570,2006
1968650,10227
815040,31846
1244040,1822
1020330,5026
1783530,26600
653120,36836
444970,27032
1114420,38634
705160,19097
698370,43029
1646730,19440
1646730,26186
385890,11553
2124470,49326
292230,20893
502570,35922
347400,36782
1146720,28670
2516360,21554
1864790,147
2759810,16837
1554400,30513
1055010,415
1018680,6394
978680,2006
551370,16328
857320,34970
562270,18891
741150,3112
2171280,26599
658320,17787
1174860,32525
929270,20270
652150,28752
374400,4786
2271320,47558
1762550,9915
1339640,7566
1017060,415
521880,16240
697860,20231
2272630,10613
671190,5770
1000510,117
1183720,47885
388980,5829
383730,16240
650090,42574
879850,17441
1596380,30932
441770,14398
608000,22115
2386460,46198
3220010,9406
2234500,30285
1516050,23192
2571350,13183
939360,7827
1268040,415
2888120,31155
3253440,26084
2299510,24558
877150,5026
1197580,42
435060,15178
440520,42903
689790,23970
260309,34385
260309,13390
260309,13389
1066110,33963
1365760,10042
911250,3578
1234730,17559
518120,44828
518120,20908
714100,23174
652930,28752
1164010,45863
898590,15447
642770,12317
1135570,23006
845870,19668
2158670,26351
891430,40633
1247290,40280
1036640,36590
1054580,44568
348200,27999
837380,18408
529840,34300
715670,31940
682290,18964
642390,14050
301610,29669
798810,26863
1325400,23970
919280,11833
403040,18449
1141530,11804
1427800,43465
382120,18827
597840,10229
630900,18695
1188920,44673
233680,5175
979560,32579
451650,43749
398810,29669
837510,16240
458750,29669
1494460,46169
944770,47593
721090,37035
979710,24379
408930,29548
1502660,47369
803140,45260
755540,22141
2430990,40400
592600,21703
1368950,23175
362870,16240
1366950,14187
285580,37176
280010,4352
524660,34210
345370,34636
1337970,24162
1020820,34805
689580,29456
545110,18449
771060,9122
262490,20893
218760,1280
1118380,9058
1117160,36995
1117160,8904
498310,20695
523600,30939
495480,20893
871170,29736
768100,15852
524390,41718
1375540,14606
1375540,38109
857350,2151
2852770,47891
269290,34080
992490,25310
251810,41851
479010,39756
981590,43133
1454500,23175
571890,22697
500500,47620
478960,7685
483950,36590
1895630,12068
253370,3574
2375780,12858
496450,8735
337070,10567
657280,6420
2488350,10484
870820,48306
372390,9006
1358800,47403
769670,26600
586210,27828
328060,28630
375840,6420
2253470,31438
3029820,47909
269470,35191
795580,33241
332360,5769
449050,43825
341190,10324
702150,32775
215120,16325
2693120,38220
343730,6074
428340,24857
967130,10223
234820,41217
1014130,38914
1480140,6882
927730,415
1844610,32880
1366700,44273
100400,27643
1409670,13023
1409670,29724
669600,9004
1298830,43622
489900,12300
665920,31518
677220,35621
1033700,12061
824170,8731
1491720,21284
2468610,33039
2434730,23205
1158450,44303
2530890,6086
656070,30810
1445700,19152
542720,12300
391050,28532
391240,8311
3217200,19092
955610,37849
2487640,15431
1178460,7590
1213710,13233
1032750,46681
2479000,12734
1176110,10999
1175390,41843
1204920,415
1348430,16040
1343970,47558
261920,932
746390,11804
1614360,20457
861590,39083
1335290,10170
885030,40672
1522320,28559
684690,9798
2416030,47437
1152330,8877
449130,11575
1906050,11020
1260400,6061
488040,26841
2363620,45451
1570130,15146
542740,12300
978690,2006
649770,47170
1418790,26600
1136210,15706
2675800,11803
775820,6547
513760,42416
730550,14081
279740,41001
768970,32906
2470290,13632
432330,6420
504790,25761
1964480,44718
500570,12300
984570,4612
496490,11008
2641350,11049
430890,6420
1517890,450
979010,46167
341960,10229
278190,23970
842660,27224
1497080,7307
587460,4419
334840,15696
372590,18628
619550,42463
1551180,38897
685300,21599
1208080,4934
1839540,28262
993270,5829
881510,15385
1938260,3761
1938260,13599
1938260,17899
1745780,1401
346780,43970
686110,17579
514470,12300
257610,38200
1966870,8875
1039110,47036
776920,30673
732230,11843
498320,10641
438450,382
684380,25498
765650,13008
3066970,45172
3067390,45172
523110,23970
3067080,9642
3067420,45172
3067070,26972
1269620,31104
845210,41731
464170,41718
3067380,26972
2921760,40842
802390,3227
2910820,36730
2921860,23369
2921800,36730
1947280,35683
1364340,14798
1060320,31140
1444670,20973
2333030,34785
460540,46019
812380,25160
386510,41175
1325730,19712
811750,41106
351630,40344
989060,3415
1004740,41063
881680,9408
739050,33777
1359300,20973
1195270,46496
821060,15283
1729900,45964
1858750,7827
1052380,2771
447940,5908
2800590,2757
1694750,37541
1172310,22536
1698340,23970
803800,9115
1022230,38054
1006710,9955
2171290,26599
570090,45635
1024640,40280
1445310,2315
529830,20893
2907250,36886
468320,12300
448830,7981
1166310,6666
2576030,26599
2279380,28087
2485190,25292
1289520,45790
885440,44462
1064820,48286
1143750,46052
1982310,13845
1175080,44568
1201940,6265
2592170,32700
372490,34412
1253550,23970
606180,42990
269550,19087
510000,21852
269570,14903
2677750,33560
1280420,1019
3105720,14813
1008690,2049
1898830,30612
2614720,35887
1046770,7827
454550,25935
1529570,35191
579920,14398
779960,41764
350660,321
931260,15943
1113620,45863
2520980,23970
651280,6744
755080,16976
371390,31768
1420640,38190
1269310,36825
1013680,34786
665040,40080
446830,25761
380080,6606
2570230,16774
1012510,14350
1012510,27124
810060,32843
2352420,41897
3072710,13921
1444570,19565
1433090,26813
1716070,35281
821440,47353
1171220,16240
2344980,37527
680440,28008
3353200,8952
821570,46056
821570,46709
924770,22230
1006880,5185
2330040,47758
322410,2098
2400690,2619
625480,22141
2950820,38089
760030,10428
560600,14535
1594810,1618
1127690,16851
2439870,45325
2216060,2942
912210,31989
2816140,34703
678230,8533
1492650,29479
781520,12567
681990,3331
632820,46217
1768660,697
1869200,14489
905510,14649
693990,31763
618570,6428
2875100,23151
725660,13735
1052080,30509
1893460,45702
551960,9707
2020180,1660
702220,46980
3270820,41141
1598470,27097
486660,31341
793170,26741
864110,44992
3009640,46503
1011110,27551
1512840,38929
531480,11730
1423140,14292
2007520,29519
1971790,28578
663120,31201
1560320,39687
1568960,5187
2995800,4032
3293100,31625
1771540,35012
3231830,31801
2572360,45869
1518140,12598
2002550,33896
817410,2411
1522190,30398
2747820,2255
992870,36683
1236810,22342
1407300,11378
1148910,15158
415530,5040
364100,5751
2499640,19683
949820,48275
949820,21064
1413470,13592
1337060,7071
654520,28399
1376840,12488
2620380,11870
975800,47831
1745560,5196
1348030,19806
464950,38209
1874920,16851
1214640,28723
1451490,5187
983820,32579
2280810,41943
2280810,11691
1884850,8144
868190,114
868190,45661
910050,42870
3199560,44871
243890,12193
464040,31743
1285580,35532
3250020,39336
598860,23970
1629060,7950
1153520,32709
820640,43480
783060,40275
2949300,2757
819980,20579
1457070,36251
403030,29669
244830,43994
592200,37698
1000800,17157
2384010,42478
912070,25358
2297230,45445
799910,17358
1139830,16851
1230010,31765
903780,29462
2180610,10046
735470,39036
332760,13979
596140,23970
2420300,10810
516560,8466
497150,35191
1774860,10397
1048790,30478
2673460,38255
394950,34175
718270,16421
1404080,9349
2538090,10550
550220,31914
1956930,19532
568640,36301
1366280,23660
1415520,14043
1415520,45315
2677140,15161
1408760,13412
751970,10210
1532830,334
2018310,34518
802530,15522
2668840,35799
433480,23464
2428990,26455
1999920,10919
631130,37933
1049560,25662
788520,1163
2364610,10593
1507850,26813
1273430,46634
1273430,44856
707920,26719
849280,18583
849280,31201
1023410,1391
1011650,46256
542170,12720
3146590,21419
2211800,21615
2784640,29353
745430,35019
340380,1826
665930,45189
2195670,2868
669960,17518
391960,20053
2156280,17082
1060770,3427
2363570,37576
1000100,37577
772080,9529
828800,3086
1886270,18686
391650,41507
1519190,33638
1995300,44447
285350,7501
2167380,11722
2396680,37527
2460940,4980
250360,40242
3167210,49261
823650,6851
1473030,12411
1572050,18405
398890,35991
331430,26822
1644190,27251
914500,44089
1987440,15575
890590,27970
979290,41875
1196690,30797
1855180,47558
2905900,963
1206910,38725
2452650,5558
1541530,16851
461830,16561
1965680,5138
2460270,47267
2479170,40210
622290,1108
2945380,4273
960240,17093
2415950,2384
779700,1907
1552740,41545
1591540,3684
2798090,2868
625320,12030
413760,41075
714360,262
415140,20908
2918130,13284
1910360,28886
2428780,38643
1501800,21277
1031910,6915
1531340,21526
937120,39091
1498290,9605
1498290,22892
1127820,35967
1274970,28593
1899290,10143
856790,12481
2833170,43634
656480,31642
1872500,15401
1934700,44561
1182770,1708
410470,1994
940590,40135
523050,37056
630070,4180
1607430,33976
1260310,45778
1259370,18854
486350,17551
1203050,16851
728920,8465
1870580,1787
1949100,27189
1233790,46384
1169310,16851
1304160,43740
2340280,20934
1474300,25356
654980,39807
769030,17082
662260,1521
3155780,565
344100,10882
2050380,11114
1263060,15837
1263060,22567
502920,33732
1223380,30248
798140,45275
314300,18886
1455510,21813
1586270,21387
1256220,49657
406930,27223
995480,39807
1774910,5548
776320,29437
1128660,31203
2569410,28641
402670,44325
589380,6255
1497850,34195
911100,5147
697910,37095
2167600,45301
764280,24345
1063820,19581
1182070,11524
3182200,3239
3182200,43939
2832790,43983
1849430,28953
425230,38260
2486700,11705
648570,38300
1563870,15377
1853920,30961
3017250,42730
1481630,1887
1481630,17250
805340,10543
1634090,21543
1639140,48045
1194620,33054
2241510,24050
1744790,10143
1842450,35401
1481020,21416
690080,3866
834470,45661
2207500,102
2314950,26128
1588390,48060
1515000,23455
1515000,40062
1478590,15199
1758470,3022
3337110,16787
506780,14533
2445640,35795
621500,18745
1066090,33153
2115400,17165
3250860,22229
629340,43633
369360,30296
956360,25890
2213290,45205
2387450,17306
615080,17045
1194670,39786
1194670,15617
1947240,42346
1357990,6478
351170,6298
2490100,39807
2490100,42439
700010,23970
520540,6134
796320,25536
532700,2249
2193940,31613
1416430,1708
2833610,4810
2475450,4268
1183200,5697
1851060,33258
912870,4256
802260,37065
2559950,237
2932140,49772
603220,9654
1203400,16851
625040,24965
2324750,42730
2326260,14015
1506710,19394
868400,23970
2134580,48930
1153260,21183
2692010,36496
842430,36057
1898860,33466
2660500,5482
2660500,5481
582820,29748
809700,16687
1028880,2983
1384090,27251
1009780,16851
1027060,8524
1275190,37464
1466400,18980
460210,45763
2254670,49839
1157820,45315
897900,33619
2238210,28041
3331570,42439
517230,4443
1186730,39807
1245920,27167
1927710,15348
2015260,5187
505550,37540
1054500,17146
1230650,13703
658810,6687
1752500,45702
2554930,40282
882390,32565
363020,30757
1034270,16851
375810,17141
1342360,15529
592130,465
2240630,28055
465670,27383
726160,18577
434800,29437
672910,17049
984830,35905
601890,20908
2601240,46762
1334470,16495
2839670,3511
3104550,44699
2010920,19154
468780,689
432480,41071
667690,36851
1337000,14456
821840,2115
697430,42359
229560,46206
2086270,11822
654450,25726
1029050,16942
2258110,8998
2168490,5482
2168490,5481
709140,42730
448750,2884
947240,27155
369190,39189
822150,34389
470030,11986
932480,41764
699160,35622
1120310,10644
671330,18555
2230290,1935
292350,14903
335220,19615
2186140,28613
1003450,15317
636330,41349
552770,44108
358400,363
2687960,27594
2687960,10810
367700,45358
776160,21725
2463110,46647
1273620,47454
3309020,48792
832380,44018
2162950,46503
1173260,39807
796950,39270
776180,8687
911010,27818
2684200,37527
778640,426
3007490,49147
314570,25978
2378840,16774
824770,19297
409020,42870
1415380,32390
670950,18965
1172780,37541
679510,12764
2426710,24624
706240,39807
560230,35622
2718200,1401
1250070,37541
781490,13632
1009330,31664
1351510,36406
430190,22621
1538650,16851
765490,19932
1175970,8801
3204030,39401
592920,18842
756680,31201
1583530,23495
2493360,43392
2795550,47003
2795550,28716
874760,14800
2253370,8160
2832630,8358
1422280,31647
347330,37169
1053020,2524
1229590,5185
2192920,6567
2948230,6681
1309760,39127
1054770,37366
264020,31563
629970,4339
1455650,45496
315240,32367
2991990,24444
534870,28905
2477350,10122
