appid,developer_id
2015430,47468
1450720,3040
1450720,23269
1520390,13188
1178310,2222
1221390,22316
3206640,47794
1511320,59658
2337770,17818
2593140,19562
1161320,1343
2879080,50551
747980,27657
2718500,23211
3255480,54826
1251290,7690
2184870,6824
2846320,56179
1187250,5928
906170,7566
1248240,49325
2679890,56745
737380,35163
2719960,19594
940990,1014
1227090,49630
2577010,47466
1173240,27441
2880300,11705
2943760,12585
1490880,58146
2678950,2705
741010,6593
2829020,44163
2945360,3836
798190,54411
2346710,2074
2891540,39588
2015170,10049
857590,8772
2958200,51442
3290220,35148
1386000,5336
1401620,12659
1259660,4094
2570830,8805
2578790,36257
953150,32783
953150,31561
953150,7461
1942580,20066
2986830,29391
2208940,53084
3370450,7079
1353690,24556
1774060,41303
2865260,42118
614160,19446
1268730,22623
1613230,7520
2426770,26992
2987330,57526
1610530,31397
1610530,48605
1027280,52202
2163600,10752
1897330,55673
2810460,40677
2439580,28212
1547420,53721
506160,37262
1343310,40766
2532990,14675
1633780,27962
721080,41903
1373410,6329
2797410,27264
1600070,32752
2245300,8442
831460,12796
2815680,31996
2195960,21854
1550050,44895
2890180,45255
2151910,50352
2190740,15171
806180,54557
2823190,40373
530530,5886
1955990,26007
1863090,28471
1248960,25717
1625670,40398
1464150,58655
502730,9672
2011190,44300
1414570,48866
1539710,31263
1118790,30099
2875300,56753
3401500,54511
2467870,4723
1339450,6329
2339050,36485
1747220,13948
1320510,8012
790550,41516
1928460,14749
1211610,33640
1486870,43258
517240,21688
2158290,49736
1573110,52513
2468540,40138
3183250,21424
1897600,17116
1338410,34805
2164220,6787
691860,34437
1744610,24736
1911090,13492
2721170,28803
2811130,36736
2499930,8469
1451150,50597
342250,11163
667510,42314
3503400,39167
2239110,11456
2645110,14384
1386340,47844
573260,12246
1564970,58654
3332400,31068
1131360,49152
1474790,44037
3293460,53442
1780340,1134
2656990,45193
2880080,1276
587010,17063
2529190,626
1537930,48150
2850860,12552
1625420,7000
1389420,19614
1389420,25317
630670,41276
1435440,50320
679480,43285
2803710,36213
2128710,44789
2570380,394
1744430,13245
2834890,14677
690000,26492
1225100,11364
1541750,2266
1854280,53691
1396480,53464
1627560,47468
951420,54800
793410,16968
1520460,52610
717670,1726
717670,38713
2589350,6780
656130,5162
1543020,4822
2178280,46269
1646660,55770
2148220,42998
1783180,18457
1847030,24540
1275970,20346
2793550,47330
2793550,33396
2920520,51992
1591160,22289
1300650,28369
3393690,33975
3309620,52166
2938300,38471
2616630,38732
1862420,34401
1283270,40020
2454360,29195
3172380,19623
873850,29813
1547930,28212
1745240,14243
1332570,21688
2461570,10365
2169700,13247
2127720,25627
1584060,10009
1652600,31094
1535910,41521
2025000,20540
1636050,26733
1331180,18508
2470270,17119
646150,53174
2406920,40222
775200,32348
493040,53700
1407850,52452
688330,54258
526550,23719
1549570,30008
1468390,51363
2581160,23500
516000,50112
1325080,30235
1925770,21060
2344990,54306
733560,39503
1313870,56573
593720,6261
597990,41751
1943530,10478
1346320,2875
1346320,18919
2607990,44881
890690,51349
890690,10535
2337690,41904
2893130,18505
3132000,56906
3291790,39289
1285390,22036
1285390,48897
1544110,23091
1185140,23836
2193630,18893
1847830,45299
1456490,30845
2558330,7118
1142460,55939
1950700,689
2014220,41557
1585930,26330
1461570,36898
1139660,30182
681260,3274
3319570,39431
3319570,24783
1384760,24075
1451580,1983
2251730,27167
2144670,31175
1345180,22221
1428790,52309
2648600,5029
1340950,47215
1491180,5675
2131670,1026
747730,36104
744760,22998
1785530,32896
577640,45146
577640,55218
2484670,2204
575030,49275
2735260,3540
1743280,21836
2168920,56103
1200160,39736
2246390,11418
2469880,46175
2794910,1705
2666290,323
868180,54601
2567950,14309
2418170,13388
2220520,54704
1217280,14874
1237900,50251
1351650,19635
849690,39751
583000,16029
893450,23404
2707260,45977
663480,24373
3283680,32650
689050,21834
2490300,20004
586560,26792
345300,2524
785150,51269
1762510,40151
2865140,21484
1976800,59266
1509150,14080
1197020,7047
1987900,33494
1755170,6753
672410,42874
1384990,59906
2016210,26412
3362350,16576
2574370,57730
428940,2175
2233820,43605
1623220,38990
2801540,41543
1995220,15120
1855160,18395
3164570,19609
1183980,43054
1638690,51569
3278880,31239
1966940,19180
2208870,50806
2411660,9390
3247290,24235
1224320,13245
1117520,18960
1539970,2705
2219050,26855
2694220,13658
2631710,20148
386630,23993
3213540,5938
1419360,45168
670210,47891
1390970,30249
755340,22318
719310,22543
1289850,40935
837290,3676
1288090,42837
2374280,4850
2374280,40532
1965940,52326
1454660,19836
2331150,19450
2238080,29324
2809700,10503
1609070,46724
1580980,11469
2251320,25279
1544530,56981
3156110,19417
454730,54440
2824400,13012
1608780,13320
2492420,53665
578740,2190
1888200,39366
1324710,17286
1324710,41177
2138480,50169
2810670,15789
1901090,30873
1901090,15637
1403570,13619
2051530,34603
2912420,6155
1200660,30863
2609130,11373
1308150,31427
1304120,48972
877060,50928
1528780,28058
1413170,10127
3393930,46576
1866780,6132
2528890,29074
2528890,19786
1241400,20087
659910,2050
1847920,45348
1847920,35613
1625280,50446
2868490,41388
641590,56696
1936300,28573
1573130,53093
1503000,2896
1299010,24018
1884030,2447
1491730,22432
3234000,40828
3161050,46288
1584950,37017
2898240,14725
881820,6769
2246800,14675
652070,24061
903790,45080
2805880,6604
2165300,56103
3325260,14860
888640,20146
827530,29116
2115140,3419
2140110,34777
1363960,43146
1147710,55310
840810,32719
708250,14584
708250,39651
708250,1168
3188430,6050
1284660,59664
1357580,36553
1357580,31447
1917950,28436
1787170,55760
3395960,41060
1973800,59330
2345190,26310
3419930,38948
1918340,27921
1622270,21009
1392140,58149
1855690,4926
1628790,6505
1510820,47235
1914700,7768
756290,16273
1145800,11784
1929410,12524
1114340,2001
2230410,6071
1164990,6241
1346790,851
2407480,41096
779780,39036
3191830,37154
3387040,35569
1125700,38659
2390850,51622
2678230,19509
2678230,54940
878340,20101
3210080,28844
2567880,12278
416390,24106
2462230,23147
2462230,33654
613350,6261
600980,38687
458180,42743
2935610,30045
2359150,55110
1154010,44991
1539070,35115
1873410,10719
660760,5811
2713650,26505
2182580,8388
1471550,25901
945950,31355
854500,18103
2131980,52167
568240,4652
1913890,52064
2568990,11088
2875190,20584
2191880,18584
1494320,56510
850740,16088
1291280,24914
458200,28944
1533980,6753
942530,18921
1972250,19976
2467210,56082
1978180,46419
1460600,21622
2892910,8630
1206140,44625
2988780,9041
2487930,10655
2213650,19051
1149220,12633
675830,51537
1572150,11182
1850680,2603
461600,2522
2978280,19966
2978280,46801
1119670,21509
2136700,56713
1922540,5151
879660,14043
3119850,29604
878310,28576
3381990,57178
1280290,36848
3409460,4196
2382380,9780
1314540,3010
1252920,22764
1144000,26891
2957590,2873
288000,12050
288000,9142
3436980,56514
1751310,58863
2738460,49693
1654620,39201
1927690,12506
3213550,19666
1458880,23708
2955850,17169
918450,31934
1259290,49755
2918760,43484
1352590,2338
2337000,45529
3184710,56997
3184710,47052
759850,37888
1900650,15160
491070,20487
2417520,50213
1465350,18090
3421960,58031
1557870,59714
2700260,54886
2700260,24322
1568040,8388
1587950,53791
2694520,49304
1871900,23293
875500,47267
2778440,46220
1950620,31064
670230,50306
1360150,39051
789600,24826
2376550,51080
1911230,18101
652250,40646
2868790,8467
3376060,43098
1864320,37312
3001760,31942
1246600,47498
907870,45481
2330550,17433
525870,10676
2209710,31173
732980,17014
1996810,2576
707770,8198
3222880,56176
1880770,52304
745420,41786
2549750,46415
1475000,33745
1032570,33384
987060,11367
1002860,20415
2289220,14675
948330,42739
1982360,6546
3341350,22602
543300,22560
2753890,48714
3290560,15644
848730,15032
2370130,35066
844820,18307
743070,39440
2293760,38017
1319880,39317
864360,41655
2838960,56563
3109990,59752
1323870,2820
1392570,10985
3173110,48624
3138680,23148
775570,7074
1494580,51674
1494580,42220
2143660,16825
1938220,53547
756980,39792
3154670,20952
1187910,31517
1453350,46400
1480860,5195
1480860,5193
1901940,35469
726500,19185
1772340,20516
1763290,2146
916260,12078
2652740,10128
2005670,5538
792080,182
1425640,49164
1989460,38825
2479930,42308
1273530,22960
677680,29475
1476390,38723
2054510,4496
579160,38800
2809620,33233
1300110,420
2747540,22701
3036170,24672
434340,12120
3197370,48923
2444790,58551
2530790,10877
1513820,59510
3292590,59036
752810,9005
686290,11207
1038070,22065
3365370,4296
2827910,37039
2583280,14401
962170,48844
683070,50439
683070,12672
786740,1986
577370,36561
1642600,16352
1247210,10904
684470,55009
2052200,56633
2628720,54343
2628720,42308
496070,3600
2302020,3050
725950,29464
999930,59785
2419660,54026
1022640,57858
2549700,25882
2940700,4895
3030020,41582
1988730,54805
1360780,43014
1438830,11741
1945890,38669
1028010,1744
3469220,39819
1862170,44562
1201770,23219
3033050,17943
1322080,47152
2329300,7534
844520,923
2114960,24197
1386530,53093
769640,56957
2839230,3461
2471150,7366
2471150,24783
2471150,28296
2471150,52486
3287870,54041
2746380,43147
843980,20474
809220,5328
1155490,4600
3290610,42864
1759400,15139
2816830,54497
2413500,3050
2715180,39830
638290,1014
1533610,33205
3060590,27692
2248020,50294
1468190,46261
1377970,34612
2994850,19026
2959410,187
3329450,14678
1158750,16636
1780570,48802
679640,56588
1458330,57196
3461760,34314
2986650,54810
1559620,7976
2423090,41598
2615330,27965
3064190,1034
1315910,5231
2519550,22971
1949330,22838
2646810,25548
1423420,30529
2729350,27270
1327600,45583
2229470,27842
2410420,47407
3046980,14907
3046980,47608
3323120,47639
1318840,42353
1318840,41103
2642070,30114
665630,38093
2625480,13163
3036330,30497
3041160,47019
638610,22768
2862360,39622
3163580,22916
3045440,57779
2678410,18441
3110310,23309
1573710,10984
1594970,22709
992560,56007
574520,8794
3335500,59992
625220,20136
3212880,32261
2730790,42679
940020,24150
2341780,49304
2567400,59434
3013010,8308
1399460,11127
1930100,10478
1119630,27711
1377160,43429
2578900,15327
2162970,24961
1289470,53879
2569680,2705
1022270,54046
637930,54339
637930,1969
759840,39583
805770,53932
1477640,17099
955530,13144
2264770,44210
1972990,29389
661070,6653
1459530,9124
797420,3224
793000,38609
1265660,49054
1483390,1895
904340,36382
1281480,44916
781630,22397
1115020,59573
767130,15298
2263430,49488
3227710,6178
3227710,48025
3238780,28429
1486180,24259
911210,10405
2008600,25577
2369550,3811
1262470,42002
2879580,54082
2879580,46540
3192540,39757
2166310,37088
2911460,33269
1234580,34639
3032240,41502
2462120,55509
786170,23813
722580,48647
1866970,34945
3305370,59667
3060310,43596
2495010,34525
937070,48353
2701310,52100
2479620,141
985870,4320
723920,6261
3326610,55200
2742530,52263
678930,5157
1159940,4049
1889960,17143
1385570,7140
2450270,49417
1925340,46514
3064530,7328
2978750,12457
2978750,57723
2378310,38273
3268720,16787
999280,10871
2677220,35702
517340,22177
1939260,7477
3377680,58633
3044040,56141
3192510,39757
676570,10076
960600,48249
2920040,24589
2859540,6954
2227380,15654
1447140,35633
2847600,40866
3074260,29587
789680,11403
621140,48895
2244440,12814
848070,35054
2265380,46178
1746120,23195
1394990,1881
2254540,42777
2254540,39631
2441090,26715
2362320,50101
1765020,2346
1237700,48746
2310660,16714
2977770,13480
1506960,27181
2943850,53431
3206600,39757
1349100,19444
1408380,49695
3283590,23455
2947450,15695
2154660,9061
686300,30059
2118990,7759
2847590,54427
2317520,4686
1272020,54453
2763240,59594
1614620,34893
2324120,2315
2573620,55318
2822570,42876
1049630,39465
3359360,51933
1140950,51283
1481730,36282
717170,45775
2353880,43751
2281160,21651
2507570,19008
1298640,52298
2296980,50648
673040,34255
2276060,54343
2276060,42308
2587780,20257
1236180,30769
1204480,45663
2347180,19611
1416850,53948
1416850,46047
500090,46094
1490290,33675
2899160,54916
1982660,10478
1968360,34199
1578750,48132
2384840,57931
807430,28199
3461110,4462
1019560,27005
2370100,16990
1235440,59894
1401670,31648
1401670,11628
863310,29294
2921770,28511
3151030,4271
2262580,25854
1153710,59926
2707100,31473
1443500,24977
2990990,38038
978660,41746
708630,56073
1933580,46798
1476140,17373
2830320,45615
662390,8828
1150160,31544
1777110,20430
886780,17757
2949840,56799
878910,28977
928210,39883
3122290,49593
3396150,34666
1946490,57920
2556620,25304
3404360,41655
1980680,774
1226940,12703
2621140,1703
939580,44605
1914240,24875
522960,7721
2832820,17646
1863010,38316
2775580,26991
341460,50471
2906900,55919
2704070,44469
588350,52710
2269120,48710
752770,47246
962370,51327
611080,35210
2305320,35471
1004780,51373
2815600,55236
2912010,7041
959260,32844
907220,17104
1413780,48065
2534990,49304
2598730,7333
1176850,2652
1119640,27711
2581980,13163
929530,41276
1484790,13714
1972870,24573
1253450,8840
2624060,40606
1180960,45312
2793210,22370
561690,51250
805000,1014
3138660,23146
1018110,30674
2133540,8995
887280,1755
3363610,57327
676880,4632
1603930,1473
1470300,43085
1470300,30048
1507890,13560
3098730,7569
3249800,3879
3249800,48402
3433990,28253
723280,52202
765290,896
730190,29754
2238860,10832
2759130,50514
2759130,35254
308400,40047
2869990,36568
2235570,13509
3280830,15102
3165130,58216
2251030,3814
2444480,8498
2775130,35286
3010830,18908
895740,48769
1984630,31321
556680,37797
593980,16228
2438010,1579
2614320,224
3035430,16365
2267500,7200
1037950,54222
2406750,56707
1436910,26656
761770,22465
684770,28337
2834580,29061
3336370,33448
1852120,59997
1852120,58486
783650,6419
1561480,44604
1446410,38909
806480,47784
2129600,33767
1499060,2652
2555040,13163
711260,6931
2853240,49254
845570,32684
2905150,59635
1218320,44359
2120880,13327
1450530,25901
884460,48655
947960,48133
2530920,54351
807870,33876
1934980,15685
2906390,15306
1445110,25857
2751920,5670
866720,14556
2298140,13457
1243370,38778
1446830,59509
2203890,42793
676660,43728
511920,11979
2329520,58095
1774810,26991
684650,26332
1025360,13142
1953580,12814
1120770,32826
911660,44307
3139250,9856
1437580,23574
1584500,7304
2402590,40659
2416630,9908
905960,41690
3039780,26649
474880,42911
474880,25452
3334260,11924
2550440,15754
925070,26497
1404770,58004
2685550,30524
3317170,9995
2770370,41655
1211790,19540
3093310,58728
2942430,5064
486320,6601
2161660,32016
2185900,41046
2908840,3453
1455540,12789
954410,25902
777550,38848
3264570,32676
2007300,49097
3145680,18887
2875900,16434
1987630,16405
1388310,37139
2550660,55672
2518940,31462
2752860,4883
1187740,10873
2174370,54969
1366270,9287
1911640,19527
968620,18837
3297960,42009
729960,11400
2591670,51323
2591670,59300
1976120,1449
2183780,3859
1450750,51935
1790700,33503
2314730,50982
2800550,17007
849340,30781
864480,39526
2696530,37530
1254200,23640
868960,57921
1380510,14953
496080,23885
1448070,16792
1448070,33310
354810,56595
354810,36045
2796290,19756
935320,48457
2322060,43724
2874970,57712
895710,14215
3159730,2888
3159730,32838
3296660,26150
3296660,25514
406040,22768
1060690,2705
2599310,37143
2537960,42308
973350,41294
2115640,10877
2223000,20260
1014890,52537
921420,50378
1197500,31664
2763590,28566
1258440,3988
2593830,36892
1782080,3784
2886150,56303
1172760,21220
1043790,22334
3045000,42785
2493630,24147
2915840,44689
2652180,6398
1787520,48056
2389230,57936
3497230,54146
689210,15324
1140060,28900
997270,59322
355670,49671
2582530,21632
3427610,1409
810700,26270
1866700,2578
1170250,33894
3029130,9367
1859680,4304
1162390,27236
1465110,3826
1266070,11870
1362890,23687
2901870,58013
2145000,43413
793080,16968
1194220,47359
958310,35905
1978200,22536
957220,38754
3285660,8162
3033180,52339
3166430,56176
850810,30690
854540,45675
1987710,7076
838710,11400
3325310,45225
2888250,17519
2261440,35697
2881770,18443
1388260,25025
1388260,28773
1479760,3480
2846730,43864
3399630,26068
1294000,7319
1294000,54159
1049380,56234
1369830,7003
3054370,35244
1029660,51656
1409250,36967
1048690,39297
1428630,41026
1113360,52515
2859270,37561
1226170,1725
1391650,1818
1387950,16508
812900,19446
1388420,27846
3409720,60107
953750,14202
2602310,59266
2347360,29147
1382670,50519
1473100,36795
672300,44814
3169960,14183
662400,48846
1738140,32559
882700,8104
1200600,54793
1259340,49755
3321600,45752
760970,10119
1508440,1546
2456570,38837
2520180,41749
3063090,10621
550600,34910
2269680,50020
1924270,41252
2909560,15942
3183320,13163
2762400,31615
1036620,54475
2138850,1890
826550,7436
1580330,33718
2774280,48115
1644560,16998
3221850,23118
1938110,24550
661560,22963
3387370,44699
1780490,33503
2120140,55522
2476170,41089
2766560,15892
3030290,48379
3101920,19532
3350920,37787
3131400,8645
1035830,29099
2577150,34839
1052470,59786
2843820,54147
2924920,19275
766210,21621
2196190,39654
711330,21688
1339290,43547
1864670,11970
995340,49943
548260,8962
3268600,56499
1779590,21003
2542950,59266
1304800,50902
1031220,6504
691680,31716
3029470,18119
3269830,9543
2696570,39592
2210050,2095
1264080,45450
2267310,15499
2243370,9837
2243370,5813
1356830,50511
751430,46283
3185720,53924
2293860,26406
1849870,44982
3228950,40587
3228950,2415
690820,42483
2558090,9
2166950,53478
1171410,18466
1047840,46458
2307910,17902
2503100,19885
2941410,32137
2461980,30102
1653520,16957
1212720,41516
3286810,10038
2692750,15148
1006770,13314
2223040,56392
1204250,3475
2432250,4719
1968760,56588
2495510,38755
2211880,19267
1454110,15601
3403080,20871
3403080,1985
1017270,1017
1468610,26050
2815470,29342
1237410,51957
1131690,3423
2763370,51079
1602810,36949
2133070,48993
728610,53052
1234070,23392
2987850,22889
1950680,689
3166140,45322
599420,3390
1025270,27126
2546160,12538
1950720,689
805790,5901
1989290,31304
1438280,19875
919730,44276
2705670,8881
883960,1329
716850,32821
2268460,55393
2372890,48150
1947270,23799
3348100,13163
2133050,22172
2291190,50360
2291190,29064
1988020,21270
2836180,42973
1943490,10478
2319300,18849
2215020,5436
3231460,677
3385160,1037
910280,9742
2342760,20459
2135920,33053
1385620,54996
1546140,55495
1435330,45988
878030,55228
3037470,59150
1440910,35849
1466140,48604
1466140,23477
2345590,27463
3249760,52255
3109810,55017
2784770,50234
1757130,23487
1230880,40298
1022380,31881
2296080,31377
2308120,26686
3104100,58586
1288960,11171
731190,50859
2783990,29553
2115720,6560
2713110,56291
3219170,26677
1131060,2815
3118330,12837
3118330,29651
2658140,28060
3392100,37522
2291920,41659
2558670,27863
2401100,44269
1009100,29464
783270,18582
794530,25408
1049080,45523
1494510,54880
1275320,7875
815480,24225
3071310,33961
1469840,16775
2663910,6092
661550,57937
2343740,174
2713080,16080
1624970,44731
2782490,25049
1152540,46401
786120,7879
649740,48846
1270030,5721
1270030,18761
2795850,13163
718040,28330
1984240,23866
3408300,40671
824640,52831
1873200,5958
854950,1622
2266260,31061
3436460,17573
3129570,28560
2337920,35280
3245020,9098
975670,21092
47570,51884
2307760,23851
2903210,53520
3315610,2675
2122770,26249
1872100,36928
723020,15932
876100,42180
795440,48615
1134040,13245
3331140,17086
1428160,3040
1428160,23270
984520,31934
1886320,24228
2956580,8388
1937710,30398
1937710,15632
2160800,48626
2160800,38173
3132950,29244
3102250,56511
2005930,31105
1861100,58603
1982650,10478
3405200,27439
2223010,15214
3129820,54107
1543650,54001
1599670,48091
1908480,5569
2865810,57627
696470,46283
2686770,17850
911180,52967
911180,27138
1854900,55293
661650,38866
2517920,49304
1645870,6753
1222220,19785
1762410,18104
1891300,11197
2417270,16602
1202560,15874
2626030,9952
919240,29145
1251950,1486
737470,46912
2848850,43484
1435680,52204
2528110,6765
1608330,12936
1938830,24391
2907270,44709
2242200,15888
866340,30239
1212320,238
1925710,31027
2795670,3123
2351170,33781
748720,7436
867920,6063
1902730,34717
523220,49184
1961130,2045
1961130,30145
1019370,10111
1655440,8309
849840,34846
1213600,44625
904770,48875
1749360,28830
3242740,49892
1754790,8469
2115470,10822
2684940,29479
1159870,966
3416180,19583
2991320,27914
1881390,5712
2543940,41825
1465060,43356
1570480,45784
956150,45464
1943750,4498
2495000,14608
715350,26108
3313390,52543
1617880,53108
3239860,50808
2238660,33441
629640,59763
3292960,47119
2253680,18324
2811070,29189
1587530,12814
526090,54519
1595900,43335
638740,6504
855670,53489
2461190,2109
1907640,7190
1521760,10568
3486680,58809
676170,24629
676170,53092
391400,129
1928290,7185
435080,35783
3317370,54024
3317370,1340
3317370,42200
3317370,1770
3317370,33537
3317370,21912
560840,44014
1514170,24125
905010,40550
915420,49196
725140,35809
2146760,28812
708140,22839
1871010,1867
732710,34488
985690,27087
3294880,55836
2716600,40963
3177430,1315
1880310,25117
1865890,36990
2489930,38845
2216010,3791
1632230,48712
2178190,30335
2778750,5942
1425300,3290
1846960,14084
1653860,2622
971640,22107
3065810,11812
2798250,46925
1784840,35029
2757400,19281
2757400,19280
1393560,1291
1767490,43843
512400,37262
3404050,29989
2495700,53659
1313200,21005
1626570,36736
1206870,25901
1648080,45005
1899080,16241
2319080,6753
914440,19997
1907290,27064
903310,24324
3064800,23569
2266010,9632
2163890,2830
1916660,50037
2795760,19716
673730,6389
673730,30266
2915980,20859
1943070,28736
2824850,17012
3079680,28015
463130,33722
1530290,55091
731430,6272
1581760,59037
1629570,6821
2611630,50427
1601900,44587
1260560,53483
3257340,46468
1631120,53601
867530,17565
2954360,4680
1583070,41930
3254550,36679
676520,29294
1765130,29136
1765130,46501
1765130,54759
1448740,39505
1940320,52579
1940320,47551
2252870,29524
2615100,27695
737980,24217
2965870,3540
1050680,244
1922130,31064
1258420,35362
2797540,57604
2344040,51173
1930090,10478
1777650,55192
1884140,12618
3288940,3540
3149800,50261
2472970,21751
1843270,16570
1843270,16367
1656650,53990
2798190,46925
1906670,14677
1252120,28638
2559930,31260
3258980,40509
2465530,20911
2174840,31619
821910,16082
1893600,16361
3061700,24199
2707190,25763
1155290,32089
828420,33471
2714440,25615
2714440,33461
2490090,24459
2481570,42940
3085800,12467
606850,42100
606850,23142
606850,20839
2611780,54343
2611780,42308
1406630,3214
1542610,18049
510380,30942
3216670,29915
2026280,18562
2460730,28589
2473830,54764
2772120,13431
1164350,35862
2336390,8075
1968280,46760
1055360,6222
1281380,14877
1363650,11793
1749170,48592
2119070,17433
2717690,18261
3336590,44132
1170870,11712
947880,34353
2385360,24322
1646300,9349
839180,19118
1145300,22768
2208270,29633
2965370,1776
1882830,51768
1929550,21572
2782600,53875
746300,55156
3377410,44507
1575230,24692
2402990,49540
3078960,13737
2729400,39166
2116970,45996
3149810,4629
2896110,17279
1213050,55443
1606610,18562
3046460,41162
1903220,31250
3342960,38281
3435270,58798
3435270,23334
980760,3462
3382590,10943
1206470,42311
1207520,14879
1207520,1597
1207520,43042
2797690,21245
2912900,23513
1750320,40381
600230,15005
2993440,54091
3122540,32408
2566470,33766
1876810,16867
2931770,7169
1641330,47306
2181450,59266
2981880,42251
864850,45004
1180200,47167
2489710,52219
1933290,18888
1305880,45443
2963740,11047
1781110,22565
707860,30557
2205800,54588
1859060,10478
2202910,40492
1585450,45675
653770,41558
397020,23109
2576480,15776
1865880,56047
3180750,26776
2959560,16318
601110,52522
1856830,30063
1841220,53087
3117670,7102
1865940,48827
998300,2424
1064520,51781
1064520,3249
2301500,10460
1035430,32050
3004570,33563
1029530,37645
2979820,8806
1853990,36359
913000,42382
913000,28004
1125290,55038
2782730,56361
2512010,26554
467440,43653
3371790,54287
3373430,34432
1212530,54391
1857870,30621
468900,11217
961000,52323
1648250,36736
2800880,42284
1250640,27608
747930,45281
495200,56404
2724530,34474
1218030,86
666780,32378
1360280,5252
1360280,54275
1602260,52183
3004940,1077
1172080,17262
3357580,31081
1859110,10478
871150,4905
1545270,848
2954850,29261
1398510,5102
1857010,11613
494020,41308
939740,48378
2236960,24297
1602150,15469
1994300,2308
2583340,32906
1383930,33202
2391080,50657
1423540,37482
1862280,52889
1870810,17301
1870810,30118
500140,41003
1970610,35411
853290,47815
2434810,50463
2704910,13866
2704910,13874
2810410,13901
3054480,51734
2842950,26888
2439180,10841
3492030,44804
1456640,34424
3428860,14860
2625040,24302
2214940,48913
2214940,7019
1405380,3937
2220500,11304
2128340,29706
708280,43289
2475380,34851
879920,18206
2156010,38857
1576540,52946
776740,27491
1217520,5540
3003390,21460
2619630,31592
527930,6484
1900410,51300
3506960,54806
1142200,33502
2770320,8947
1595230,7781
3415860,50311
3415860,39075
2945110,50522
2186740,45420
2189580,27862
2745650,41471
3034710,35357
655360,30702
655360,24286
1048260,34784
2868580,17292
2742490,21905
1752190,28639
735110,7140
2057620,47370
2801920,56884
2461120,28277
1332190,50133
2968690,54942
2588550,50222
764550,6766
1519150,13175
1519150,4334
1930070,10478
1344780,60110
3233810,6804
1893770,497
1397530,56809
2867200,12547
3226910,37202
3367360,55901
2894280,18077
3104300,10110
2993080,54863
3206420,41380
2955460,19961
1907990,43527
2138120,20260
3138510,57482
1319220,4690
536800,10956
694470,28461
1901050,14948
1901050,46985
1274470,49531
2160710,43387
1538370,20256
962280,57128
1631960,28676
1546830,25968
2269970,29776
497490,2430
2027470,29563
910530,21402
702130,32202
2986690,43574
2291530,46259
1291110,11581
1299660,21366
2510880,36657
1737920,14677
2844690,15685
1552830,20189
2598960,37433
1004350,9177
777380,55544
1362940,17264
1861830,17124
607690,40793
1854730,48132
981090,22767
2605410,39223
1023130,43071
1314090,23024
1606920,22751
1757360,51603
2687130,1717
1197490,39584
3022880,17012
1627280,22472
1627280,49508
1627280,1590
806880,28261
1225910,9902
2510730,7058
1771310,50739
2609270,6753
2129780,22402
3034440,21831
1114140,19750
2886810,38815
483820,21809
1416180,21397
3015310,56296
3479680,40405
1531650,10438
1635630,13428
1762680,6331
1565830,59287
1445890,2982
881970,14600
707470,6768
3369080,56034
1990670,8388
1127560,23592
1576900,9095
2301590,19111
853700,44766
2326710,7236
1838670,4890
466040,28857
1928680,13760
1928680,23245
943030,34020
2022190,4096
2615510,7735
1389130,52756
3238680,28429
1589830,40518
1189820,44395
2988470,12986
524350,38696
1295910,37686
1295910,28731
1295910,30640
1859100,10478
2336520,21624
1463050,23525
931040,28132
1063500,15031
2571420,30451
2517340,31260
917050,12882
917050,52583
3177160,30305
2130850,2186
913250,31714
2583690,56588
2001800,29170
1477300,3695
989260,5354
1240620,56637
2857380,6424
2478430,37480
1050350,36947
2385800,2769
2421110,26992
2501680,533
1017800,50495
2627740,11808
1031850,57678
1626930,30014
1957240,18562
3487930,54857
3090670,47490
3207050,32654
3207050,40325
2886100,50715
2130750,52079
2772810,26249
1501340,50194
1025420,16298
2373050,36417
2810100,31021
1064480,1130
2471290,8210
1040750,45709
2479920,8971
682270,40589
2260310,31698
1387250,4714
3041700,20836
2478260,32396
2290280,57931
930030,38288
1528900,45001
1217660,33724
872270,26957
3363420,55872
753950,16968
2339340,22599
2282190,6104
792900,31062
1953920,34732
888480,39059
3149820,19454
2896000,15111
1278040,25088
2549260,37889
1993480,22536
2368800,5047
1197340,25901
3183260,67
2622240,36165
2586820,6753
3304400,15681
1169460,55377
2754110,34971
425990,3216
1534240,16603
976090,58692
1569540,56470
3119820,55962
2219150,5011
2997860,12871
1583840,24414
791740,10445
1533960,24966
831650,21410
2137570,2652
3024050,24632
3024050,33545
1045740,50401
2693810,36995
1746420,27774
1441340,41618
2789380,12322
1903590,58880
1124550,32987
1930950,11760
2639680,51953
3094830,25274
2920370,40146
2779150,34918
2137680,16504
3109480,55594
2343340,44176
3028540,51493
1218440,25901
1877820,18542
1554920,7567
1240600,40390
2364530,39807
2608250,37530
1573330,6393
814020,20934
3424540,42535
3205820,6787
1594440,45510
575560,43345
591090,14108
2802410,33756
2940860,1540
1330010,31335
1576470,51360
2020330,37619
2560740,5685
2990800,20807
873330,25902
1222120,38032
2262410,31621
1887150,11801
1417960,31518
818380,15808
1398820,31499
688780,47542
468350,45655
1628930,36787
1043510,21701
2469360,6398
3002840,15914
949840,8290
1618090,3942
1572930,10334
1941220,4699
2814260,35723
2814260,5910
2333840,42464
980770,57110
1152480,27605
3026830,7460
2749500,23665
1194100,4139
2634510,22323
2214570,52427
3362340,55698
1450200,56201
1004170,24366
1004170,31581
3097690,22842
2495350,35782
1429700,1457
